No errors
No warnings
34 ms
data source=aircraftreports
1172 results
receipt_time,observation_time,mid_point_assumed,no_time_stamp,flt_lvl_range,above_ground_level_indicated,no_flt_lvl,bad_location,aircraft_ref,latitude,longitude,altitude_ft_msl,sky_cover,cloud_base_ft_msl,cloud_top_ft_msl,sky_cover,cloud_base_ft_msl,cloud_top_ft_msl,turbulence_type,turbulence_intensity,turbulence_base_ft_msl,turbulence_top_ft_msl,turbulence_freq,turbulence_type,turbulence_intensity,turbulence_base_ft_msl,turbulence_top_ft_msl,turbulence_freq,icing_type,icing_intensity,icing_base_ft_msl,icing_top_ft_msl,icing_type,icing_intensity,icing_base_ft_msl,icing_top_ft_msl,visibility_statute_mi,wx_string,temp_c,wind_dir_degrees,wind_speed_kt,vert_gust_kt,report_type,raw_text
2021-08-05T05:21:31Z,2021-08-05T05:17:00Z,,,,,,,AAL722,54.0167,-28.9833,39000,,,,,,,,,,,,,,,,,,,,,,,,,,,-42,266,42,,AIREP,ARP AAL722 5401N 02859W 0517 F390 M42 266/42 5359N 02000W 0553 DOGAL KT N803AL DDL XXN 050517 L92A,
2021-08-05T05:40:55Z,2021-08-05T05:17:00Z,,,,,,,DAL84,49.6167,-51.5333,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-53,271,109,,AIREP,ARP DAL84 4937N05132W 0517 F370 5000N05000W 0524 5200N04000W MS53 271/109 KT N826NW DDL YYT 050517 J34A ,
2021-08-05T05:40:53Z,2021-08-05T05:17:00Z,,,,,,,SWR9K,49.3833,-37.1667,35000,,,,,,,,,,,,,,,,,,,,,,,,,,,-45,268,153,,AIREP,ARP SWR9K 4923N03710W 0517 F350 5000N03000W 0544 5000N02000W MS45 268/153 KT HBJNK DDL XXH 050517 F40A ,
2021-08-05T05:21:31Z,2021-08-05T05:17:00Z,,,,,,,QTR1JE,49.05,-21.65,34000,,,,,,,,,,,,,,,,,,,,,,,,,,,-45,281,134,,AIREP,ARP QTR1JE 4903N 02139W 0517 F340 M45 281/134 4859N 02000W 0523 4759N 01500W KT A7BEU QXT AME 050517 F44A,
2021-08-05T05:21:31Z,2021-08-05T05:17:00Z,,,,,,,KLM771,49.0333,-29.05,36000,,,,,,,,,,,,,,,,,,,,,,,,,,,-47,266,137,,AIREP,ARP KLM771 4902N 02903W 0517 F360 M47 266/137 4900N 02000W 0551 BEDRA KT PHBVI QXT AOE 050517 F72A,
2021-08-05T05:40:52Z,2021-08-05T05:17:00Z,,,,,,,SWR53T,49.0333,-30.6833,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-51,263,145,,AIREP,ARP SWR53T 4902N03041W 0517 F370 4900N03000W 0520 4900N02000W MS51 263/145 KT HBJHN DDL XXF 050517 J74A ,
2021-08-05T05:40:53Z,2021-08-05T05:17:00Z,,,,,,,AAL104,48.1167,-44.9167,39000,,,,,,,,,,,,,,,,,,,,,,,,,,,-54,276,118,,AIREP,ARP AAL104 4807N04455W 0517 F390 4800N04000W 0537 4900N03000W MS54 276/118 KT N775AN DDL XXN 050517 F49A ,
2021-08-05T05:40:53Z,2021-08-05T05:17:00Z,,,,,,,VIR514H,47.7667,-54.8333,39000,,,,,,,,,,,,,,,,,,,,,,,,,,,-55,283,102,,AIREP,ARP VIR514H 4746N05450W 0517 F390 JOOPY 0530 4858N04959W MS55 283/102 KT GVOOH DDL YDF 050517 L44A ,
2021-08-05T05:41:04Z,2021-08-05T05:17:00Z,,,,,,,QTR56B,47.1833,-38.4167,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-50,269,112,,AIREP,ARP QTR56B 4711N03825W 0517 F370 4758N03000W 0552 4758N02000W MS50 269/112 KT A7ANS QXT AME 050517 J93A ,
2021-08-05T05:21:31Z,2021-08-05T05:17:00Z,,,,,,,IBE6250,47.0667,-25.95,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-52,276,106,,AIREP,ARP IBE6250 4704N 02557W 0517 F370 M52 276/106 4658N 02001W 0543 4458N 01301W KT ECLUK DDL XXF 050517 J07A,
2021-08-05T05:41:04Z,2021-08-05T05:17:00Z,,,,,,,AAL52,46.6333,-34.85,34000,,,,,,,,,,,,,,,,,,,,,,,,,,,-43,275,105,,AIREP,ARP AAL52 4638N03451W 0517 F340 4700N03000W 0537 4700N02000W MS43 275/105 KT N756AM DDL XXH 050517 F19A ,
2021-08-05T05:41:02Z,2021-08-05T05:17:00Z,,,,,,,AAL38,44.7,-40.5167,35000,,,,,,,,,,,,,,,,,,,,,,,,,,,-45,271,61,,AIREP,ARP AAL38 4442N04031W 0517 F350 4500N04000W 0520 4800N03000W MS45 271/61 KT N729AN DDL XXN 050517 F26A ,
2021-08-05T05:39:18Z,2021-08-05T05:17:00Z,,,,,,,QTR831,20.1333,71.8833,36000,,,,,,,,,,,,,,,,,,,,,,,,,,,-41,110,36,,AIREP,ARP QTR831 2008N 07153E 0517 F360 M41 110/36,
2021-08-05T05:40:49Z,2021-08-05T05:16:00Z,,,,,,,DAL266,56.4333,-45.6833,38000,,,,,,,,,,,,,,,,,,,,,,,,,,,-46,325,46,,AIREP,ARP DAL266 5626N04541W 0516 F380 5900N04000W 0548 6200N03000W MS46 325/46 KT N819DX QXS UAK 050516 F64A ,
2021-08-05T05:21:31Z,2021-08-05T05:16:00Z,,,,,,,UAL972,54.7667,-18.7167,39000,,,,,,,,,,,,,,,,,,,,,,,,,,,-42,288,29,,AIREP,ARP UAL972 5446N 01843W 0516 F390 M42 288/29 DOGAL 0532 BEXET KT N24972 DDL XXF 050516 L98A,
2021-08-05T05:40:37Z,2021-08-05T05:16:00Z,,,,,,,AFR673,51.9833,-49.9833,39000,,,,,,,,,,,,,,,,,,,,,,,,,,,-49,295,57,,AIREP,ARP AFR673 5159N04959W 0516 F390 5159N04000W 0556 5159N03000W MS49 295/57 KT FHRBC QXS YYT 050516 L82A ,
2021-08-05T05:19:50Z,2021-08-05T05:16:00Z,,,,,,,UAE242,51.0667,-36.2667,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-42,268,78,,AIREP,ARP UAE242 5104N 03616W 0516 F370 M42 268/78 5058N 03000W 0541 5058N 02000W KT A6EON DDL XXH 050516 J80A,
2021-08-05T05:40:38Z,2021-08-05T05:16:00Z,,,,,,,QTR39A,47.5667,-35.15,33000,,,,,,,,,,,,,,,,,,,,,,,,,,,-39,272,122,,AIREP,ARP QTR39A 4734N03509W 0516 F330 4758N03000W 0536 4758N02000W MS39 272/122 KT A7BEL QXT AME 050516 F33A ,
2021-08-05T05:40:37Z,2021-08-05T05:16:00Z,,,,,,,THY18A,46.8667,-51.8333,33000,,,,,,,,,,,,,,,,,,,,,,,,,,,-38,268,90,,AIREP,ARP THY18A 4652N05150W 0516 F330 4659N05000W 0523 4659N04000W MS38 268/90 KT TCJJV QXS YYT 050516 F16A ,
2021-08-05T05:19:50Z,2021-08-05T05:16:00Z,,,,,,,EVE826,46.55,-35.6667,39000,,,,,,,,,,,,,,,,,,,,,,,,,,,-56,264,107,,AIREP,ARP EVE826 4633N 03540W 0516 F390 M56 264/107 4700N 03000W 0540 4600N 02000W KT ECLXA QXT AME 050516 J36A,
2021-08-05T05:21:31Z,2021-08-05T05:16:00Z,,,,,,,IBE6166,46.5,-19.4333,39000,,,,,,,,,,,,,,,,,,,,,,,,,,,-57,286,117,,AIREP,ARP IBE6166 4630N 01926W 0516 F390 M57 286/117 PASAS 0546 STG KT ECMMG DDL XXF 050516 J92A,
2021-08-05T05:40:53Z,2021-08-05T05:16:00Z,,,,,,,THY82M,46.2167,-56.0667,35000,,,,,,,,,,,,,,,,,,,,,,,,,,,-45,270,76,,AIREP,ARP THY82M 4613N05604W 0516 F350 4646N05204W 0535 4700N05000W MS45 270/76 KT TCJOB QXS YJT 050516 J29A ,
2021-08-05T05:43:08Z,2021-08-05T05:16:00Z,,,,,,,SWA1516,26.0,-146.1667,38000,,,,,,,,,,,,,,,,,,,,,,,,,,,-56,271,22,,AIREP,ARP SWA1516 2600N 14610W 0516 F380 M56 271/022,
2021-08-05T05:40:40Z,2021-08-05T05:15:00Z,,,,,,,BCS966,57.6833,-34.1333,38000,,,,,,,,,,,,,,,,,,,,,,,,,,,-45,288,17,,AIREP,ARP BCS966 5741N03408W 0515 F380 5700N04000W 0541 5400N05000W MS45 288/17 KT DALMD DDL XXF 050515 J75A ,
2021-08-05T05:17:46Z,2021-08-05T05:15:00Z,,,,,,,MOCOM,54.9167,-19.5333,32000,,,,,,,,,,,,,,,,,,,,,,,,,,,-50,306,15,,AIREP,ARP MOCOM 5455N 01932W 0515 F320 M50 306/15 5500N 02000W 0517 5600N 03000W KT MOCOM DDL IG1 050515 M07A,
2021-08-05T05:17:46Z,2021-08-05T05:15:00Z,,,,,,,AFR631,53.1,-36.05,41000,,,,,,,,,,,,,,,,,,,,,,,,,,,-41,268,53,,AIREP,ARP AFR631 5306N 03603W 0515 F410 M41 268/53 5300N 03000W 0539 5200N 02000W KT FHRBA QXT AME 050515 L72A,
2021-08-05T05:40:37Z,2021-08-05T05:15:00Z,,,,,,,LOT27,52.45,-55.6667,39000,,,,,,,,,,,,,,,,,,,,,,,,,,,-53,296,39,,AIREP,ARP LOT27 5227N05540W 0515 F390 5400N05000W 0542 5700N04000W MS53 296/39 KT SPLSE DDL XXH 050515 L37A ,
2021-08-05T05:17:46Z,2021-08-05T05:15:00Z,,,,,,,ACA870,52.0667,-22.0667,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-46,285,82,,AIREP,ARP ACA870 5204N 02204W 0515 F370 M46 285/82 5200N 02000W 0523 LIMRI KT CFITW DDL XXF 050515 F47A,
2021-08-05T05:40:35Z,2021-08-05T05:15:00Z,,,,,,,UAE242,51.0667,-36.7,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-42,270,72,,AIREP,ARP UAE242 5104N03642W 0515 F370 5058N03000W 0541 5058N02000W MS42 270/72 KT A6EON DDL XXH 050515 J76A ,
2021-08-05T05:17:46Z,2021-08-05T05:15:00Z,,,,,,,TOW2232,49.6833,-9.3167,41000,,,,,,,,,,,,,,,,,,,,,,,,,,,-48,276,49,,AIREP,ARP TOW2232 4941N 00919W 0515 F410 M48 276/49 4850N 01200W 0532 GONAN KT GVYGJ QXS ORK 050515 J16A,
2021-08-05T05:40:37Z,2021-08-05T05:15:00Z,,,,,,,BAW3C,48.5167,-51.8667,41000,,,,,,,,,,,,,,,,,,,,,,,,,,,-57,266,97,,AIREP,ARP BAW3C 4831N05152W 0515 F410 4859N05000W 0524 4859N04000W MS57 266/97 KT GZBKE DDL YYT 050515 L77A ,
2021-08-05T05:40:37Z,2021-08-05T05:15:00Z,,,,,,,QTR710,48.25,-57.2833,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-50,275,105,,AIREP,ARP QTR710 4815N05717W 0515 F370 4900N05000W 0544 4858N04000W MS50 275/105 KT A7AML QXS YDF 050515 J24A ,
2021-08-05T05:40:37Z,2021-08-05T05:15:00Z,,,,,,,AFR099,47.8167,-32.2833,41000,,,,,,,,,,,,,,,,,,,,,,,,,,,-58,271,128,,AIREP,ARP AFR099 4749N03217W 0515 F410 4758N03000W 0525 4758N02000W MS58 271/128 KT FHTYD QXT AME 050516 J93A ,
2021-08-05T05:18:10Z,2021-08-05T05:15:00Z,,,,,,,AFR099,47.8167,-32.35,41000,,,,,,,,,,,,,,,,,,,,,,,,,,,-58,270,128,,AIREP,ARP AFR099 4749N 03221W 0515 F410 M58 270/128 4758N 03000W 0525 4758N 02000W KT FHTYD QXT AME 050515 J92A,
2021-08-05T05:19:50Z,2021-08-05T05:15:00Z,,,,,,,FWI45P,47.05,-11.7167,39000,,,,,,,,,,,,,,,,,,,,,,,,,,,-57,282,128,,AIREP,ARP FWI45P 4703N 01143W 0515 F390 M57 282/128 SEPAL 0528 LAPEX KT FOFDF QXT EUA 050515 J79A,
2021-08-05T05:40:40Z,2021-08-05T05:15:00Z,,,,,,,UAL814,47.0333,-48.5667,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-51,280,97,,AIREP,ARP UAL814 4702N04834W 0515 F370 4659N04000W 0553 4759N03000W MS51 280/97 KT N669UA DDL YYT 050516 F34A ,
2021-08-05T05:40:37Z,2021-08-05T05:15:00Z,,,,,,,RCH809,47.0,-30.05,34000,,,,,,,,,,,,,,,,,,,,,,,,,,,-42,266,108,,AIREP,ARP RCH809 4700N03003W 0515 F340 4700N03000W 0515 4800N02000W MS42 266/108 KT 00172A DDL XXN 050515 F24A ,
2021-08-05T05:40:37Z,2021-08-05T05:15:00Z,,,,,,,DAL32,46.0,-39.8,39000,,,,,,,,,,,,,,,,,,,,,,,,,,,-56,266,91,,AIREP,ARP DAL32 4600N03948W 0515 F390 4559N03000W 0558 4659N02000W MS56 266/91 KT N831NW DDL IG1 050515 J48A ,
2021-08-05T05:40:37Z,2021-08-05T05:15:00Z,,,,,,,AFR760,45.9333,-42.75,34000,,,,,,,,,,,,,,,,,,,,,,,,,,,-42,278,86,,AIREP,ARP AFR760 4556N04245W 0515 F340 4659N03959W 0529 4859N03000W MS42 278/86 KT FGSQE QXT AME 050515 F59A ,
2021-08-05T05:39:18Z,2021-08-05T05:15:00Z,,,,,,,UAE9889,19.2,72.25,16500,,,,,,,,,,,,,,,,,,,,,,,,,,,,309,13,,AIREP,ARP UAE9889 1912N 07215E 0515 F165 P01 309/13,
2021-08-05T05:43:08Z,2021-08-05T05:15:00Z,,,,,,,UAE545,16.65,75.3667,38000,,,,,,,,,,,,,,,,,,,,,,,,,,,-46,94,26,,AIREP,ARP UAE545 1639N 07522E 0515 F380 M46 094/26,
2021-08-05T05:40:37Z,2021-08-05T05:14:00Z,,,,,,,ICE2B,61.0833,-32.7,35000,,,,,,,,,,,,,,,,,,,,,,,,,,,-50,,,,AIREP,ARP ICE2B 6105N03242W 0514 F350 6200N03000W 0527 ELREX MS50 020/2 KT TFISX QXT IGW 050515 A86A ,
2021-08-05T05:40:30Z,2021-08-05T05:14:00Z,,,,,,,UAL901,59.8333,-53.2667,41000,,,,,,,,,,,,,,,,,,,,,,,,,,,-49,302,33,,AIREP,ARP UAL901 5950N05316W 0514 F410 5959N05000W 0526 5859N04000W MS49 302/33 KT N27957 QXS UAK 050514 L33A ,
2021-08-05T05:40:37Z,2021-08-05T05:14:00Z,,,,,,,FDX5047,56.6833,-34.1667,32000,,,,,,,,,,,,,,,,,,,,,,,,,,,-53,210,23,,AIREP,ARP FDX5047 5641N03410W 0514 F320 5600N04000W 0541 5300N05000W MS53 210/23 KT N112FE QXT IGW 050515 F80A ,
2021-08-05T05:17:46Z,2021-08-05T05:14:00Z,,,,,,,ELY831,56.4833,-17.2167,32000,,,,,,,,,,,,,,,,,,,,,,,,,,,-48,347,5,,AIREP,ARP ELY831 5629N 01713W 0514 F320 M48 347/05 5700N 02000W 0526 5800N 03000W KT VQBWT DDL XXI 050514 F30A,
2021-08-05T05:40:30Z,2021-08-05T05:14:00Z,,,,,,,UAL980,55.0667,-42.95,40000,,,,,,,,,,,,,,,,,,,,,,,,,,,-42,302,38,,AIREP,ARP UAL980 5504N04257W 0514 F400 5459N04000W 0525 5459N03000W MS42 302/38 KT N27901 DDL XXN 050514 L74A ,
2021-08-05T05:40:37Z,2021-08-05T05:14:00Z,,,,,,,GTI5219,50.3,-37.85,34000,,,,,,,,,,,,,,,,,,,,,,,,,,,-43,276,110,,AIREP,ARP GTI5219 5018N03751W 0514 F340 5100N03000W 0545 5100N02000W MS43 276/110 KT N415MC DDL IG1 050515 F80A ,
2021-08-05T05:17:46Z,2021-08-05T05:14:00Z,,,,,,,CLX97E,49.8167,-32.5667,34000,,,,,,,,,,,,,,,,,,,,,,,,,,,-45,265,147,,AIREP,ARP CLX97E 4949N 03234W 0514 F340 M45 265/147 4959N 03000W 0523 4959N 02000W KT LXVCF QXT EUA 050514 F06A,
2021-08-05T05:40:30Z,2021-08-05T05:14:00Z,,,,,,,QTR7UY,48.05,-48.4167,33000,,,,,,,,,,,,,,,,,,,,,,,,,,,-39,270,115,,AIREP,ARP QTR7UY 4803N04825W 0514 F330 4759N04000W 0547 4859N03000W MS39 270/115 KT A7BET QXS YYT 050514 F26A ,
2021-08-05T05:17:46Z,2021-08-05T05:14:00Z,,,,,,,TFL392,47.1833,-34.9667,40000,,,,,,,,,,,,,,,,,,,,,,,,,,,-57,264,117,,AIREP,ARP TFL392 4711N 03458W 0514 F400 M57 264/117 4859N 02959W 0537 5059N 02000W KT PHTFM QXT AME 050514 L93A,
2021-08-05T05:40:35Z,2021-08-05T05:14:00Z,,,,,,,THY36,47.0667,-48.3667,38000,,,,,,,,,,,,,,,,,,,,,,,,,,,-54,285,102,,AIREP,ARP THY36 4704N04822W 0514 F380 4700N04000W 0551 4700N03000W MS54 285/102 KT TCJNH QXS YYT 050515 J48A ,
2021-08-05T05:17:46Z,2021-08-05T05:14:00Z,,,,,,,CRL927,44.1167,-16.3167,39000,,,,,,,,,,,,,,,,,,,,,,,,,,,-57,284,82,,AIREP,ARP CRL927 4407N 01619W 0514 F390 M57 284/82 PASAS 0531 BUNAV KT FHCAT QXT AOE 050514 J89A,
2021-08-05T05:39:18Z,2021-08-05T05:14:00Z,,,,,,,QTR8949,19.8167,72.9833,34000,,,,,,,,,,,,,,,,,,,,,,,,,,,-34,109,21,,AIREP,ARP QTR8949 1949N 07259E 0514 F340 M34 109/21,
2021-08-05T05:40:25Z,2021-08-05T05:13:00Z,,,,,,,UAL830,62.4667,-54.45,36000,,,,,,,,,,,,,,,,,,,,,,,,,,,-56,281,52,,AIREP,ARP UAL830 6228N05427W 0513 F360 RADUN 0537 5802N05956W MS56 281/52 KT N2138U DDL SFJ 050513 F48A ,
2021-08-05T05:40:21Z,2021-08-05T05:13:00Z,,,,,,,VIR688,49.2333,-38.2167,39000,,,,,,,,,,,,,,,,,,,,,,,,,,,-49,273,138,,AIREP,ARP VIR688 4914N03813W 0513 F390 4959N03000W 0545 4959N02000W MS49 273/138 KT GVKSS DDL XXN 050513 J46A ,
2021-08-05T05:16:34Z,2021-08-05T05:13:00Z,,,,,,,QTR82M,49.0333,-28.9167,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-50,264,139,,AIREP,ARP QTR82M 4902N 02855W 0513 F370 M50 264/139 4859N 02000W 0547 4759N 01500W KT A7ANQ QXT EUA 050513 J93A,
2021-08-05T05:40:21Z,2021-08-05T05:13:00Z,,,,,,,QTR09H,48.85,-51.85,36000,,,,,,,,,,,,,,,,,,,,,,,,,,,-48,278,120,,AIREP,ARP QTR09H 4851N05151W 0513 F360 4900N05000W 0520 4859N04000W MS48 278/120 KT A7ANG QXT AME 050513 J69A ,
2021-08-05T05:17:46Z,2021-08-05T05:13:00Z,,,,,,,AFR689,48.1167,-25.3833,40000,,,,,,,,,,,,,,,,,,,,,,,,,,,-57,276,136,,AIREP,ARP AFR689 4807N 02523W 0513 F400 M57 276/136 4800N 02000W 0535 4850N 01200W KT FHTYB QXT AME 050513 J86A,
2021-08-05T05:16:34Z,2021-08-05T05:13:00Z,,,,,,,AFR349,48.05,-32.5167,38000,,,,,,,,,,,,,,,,,,,,,,,,,,,-52,264,134,,AIREP,ARP AFR349 4803N 03231W 0513 F380 M52 264/134 4758N 03000W 0523 4758N 02000W KT FGSPP QXT AOE 050513 F34A,
2021-08-05T05:17:46Z,2021-08-05T05:13:00Z,,,,,,,AAL52,46.5333,-35.75,34000,,,,,,,,,,,,,,,,,,,,,,,,,,,-42,273,100,,AIREP,ARP AAL52 4632N 03545W 0513 F340 M42 273/100 4700N 03000W 0537 4700N 02000W KT N756AM DDL XXH 050513 F17A,
2021-08-05T05:40:21Z,2021-08-05T05:12:00Z,,,,,,,ICE38C,61.1833,-39.3,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-44,322,14,,AIREP,ARP ICE38C 6111N03918W 0512 F370 6300N03000W 0548 EPENI MS44 322/14 KT TFICO QXS UAK 050512 F40A ,
2021-08-05T05:40:25Z,2021-08-05T05:12:00Z,,,,,,,FDX9795,57.6833,-34.4333,40000,,,,,,,,,,,,,,,,,,,,,,,,,,,-43,284,21,,AIREP,ARP FDX9795 5741N03426W 0512 F400 5701N04001W 0536 5401N05001W MS43 284/21 KT N585FE QXT AOE 050513 F65A ,
2021-08-05T05:40:21Z,2021-08-05T05:12:00Z,,,,,,,DLH455,57.0667,-30.7333,38000,,,,,,,,,,,,,,,,,,,,,,,,,,,-44,273,20,,AIREP,ARP DLH455 5704N03044W 0512 F380 5700N03000W 0514 5458N02001W MS44 273/20 KT DABYG DDL XXF 050512 F09A ,
2021-08-05T05:15:14Z,2021-08-05T05:12:00Z,,,,,,,DAL1,53.05,-21.2667,33000,,,,,,,,,,,,,,,,,,,,,,,,,,,-49,294,43,,AIREP,ARP DAL1 5303N 02116W 0512 F330 M49 294/43 5300N 02000W 0517 MALOT KT N833MH QXT AOE 050512 F03A,
2021-08-05T05:15:14Z,2021-08-05T05:12:00Z,,,,,,,ACA856,52.0667,-36.1667,35000,,,,,,,,,,,,,,,,,,,,,,,,,,,-40,265,63,,AIREP,ARP ACA856 5204N 03610W 0512 F350 M40 265/63 5158N 03000W 0536 5158N 02000W KT CFIVS DDL XXH 050512 F47A,
2021-08-05T05:40:16Z,2021-08-05T05:12:00Z,,,,,,,KLM644,51.9833,-39.8667,39000,,,,,,,,,,,,,,,,,,,,,,,,,,,-42,281,71,,AIREP,ARP KLM644 5159N03952W 0512 F390 5159N03000W 0550 5259N02000W MS42 281/71 KT PHBHO QXT AME 050512 L13A ,
2021-08-05T05:40:16Z,2021-08-05T05:12:00Z,,,,,,,CLX97E,49.7667,-33.2,34000,,,,,,,,,,,,,,,,,,,,,,,,,,,-45,265,149,,AIREP,ARP CLX97E 4946N03312W 0512 F340 4959N03000W 0523 4959N02000W MS45 265/149 KT LXVCF QXT EUA 050512 F05A ,
2021-08-05T05:16:34Z,2021-08-05T05:12:00Z,,,,,,,QTR2JH,49.0667,-32.55,33000,,,,,,,,,,,,,,,,,,,,,,,,,,,-41,269,143,,AIREP,ARP QTR2JH 4904N 03233W 0512 F330 M41 269/143 4859N 03000W 0522 4859N 02000W KT A7BEO QXT AME 050512 F36A,
2021-08-05T05:15:14Z,2021-08-05T05:12:00Z,,,,,,,ETD47N,49.0333,-21.6333,35000,,,,,,,,,,,,,,,,,,,,,,,,,,,-48,280,132,,AIREP,ARP ETD47N 4902N 02138W 0512 F350 M48 280/132 4858N 02001W 0518 4758N 01501W KT A6BLO QXT AME 050512 L70A,
2021-08-05T05:40:21Z,2021-08-05T05:12:00Z,,,,,,,BAW2202,49.0333,-41.2333,39000,,,,,,,,,,,,,,,,,,,,,,,,,,,-50,271,142,,AIREP,ARP BAW2202 4902N04114W 0512 F390 4859N04000W 0517 4959N03000W MS50 271/142 KT GYMMC DDL XXH 050512 F50A ,
2021-08-05T05:40:16Z,2021-08-05T05:12:00Z,,,,,,,DHK912,48.4667,-44.0833,40000,,,,,,,,,,,,,,,,,,,,,,,,,,,-55,269,131,,AIREP,ARP DHK912 4828N04405W 0512 F400 4400N05000W 0604 SOORY MS55 269/131 KT GTUIN QXT AME 050512 L01A ,
2021-08-05T05:15:23Z,2021-08-05T05:12:00Z,,,,,,,DAL14,48.2833,-14.0167,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-50,283,118,,AIREP,ARP DAL14 4817N 01401W 0512 F370 M50 283/118 4850N 01200W 0521 GUNSO KT N802NW DDL BYT 050512 J13A,
2021-08-05T05:40:21Z,2021-08-05T05:12:00Z,,,,,,,UAE236,47.95,-51.5667,34000,,,,,,,,,,,,,,,,,,,,,,,,,,,-42,269,107,,AIREP,ARP UAE236 4757N05134W 0512 F340 4800N05000W 0519 4800N04000W MS42 269/107 KT A6EQA DDL XXH 050512 F29A ,
2021-08-05T05:40:21Z,2021-08-05T05:12:00Z,,,,,,,UAE206,47.6833,-51.85,38000,,,,,,,,,,,,,,,,,,,,,,,,,,,-53,283,107,,AIREP,ARP UAE206 4741N05151W 0512 F380 4800N05000W 0521 4800N04000W MS53 283/107 KT A6EGF DDL YQX 050512 F26A ,
2021-08-05T05:16:34Z,2021-08-05T05:12:00Z,,,,,,,QTR39A,47.4667,-36.0167,33000,,,,,,,,,,,,,,,,,,,,,,,,,,,-39,272,120,,AIREP,ARP QTR39A 4728N 03601W 0512 F330 M39 272/120 4758N 03000W 0536 4758N 02000W KT A7BEL QXT AME 050512 F31A,
2021-08-05T05:40:21Z,2021-08-05T05:12:00Z,,,,,,,AFR377,47.2333,-38.2667,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-49,268,108,,AIREP,ARP AFR377 4714N03816W 0512 F370 4800N03000W 0546 4900N02000W MS49 268/108 KT FHRBJ QXT AME 050512 L41A ,
2021-08-05T05:40:16Z,2021-08-05T05:12:00Z,,,,,,,AEA092,47.0333,-42.0333,41000,,,,,,,,,,,,,,,,,,,,,,,,,,,-59,266,112,,AIREP,ARP AEA092 4702N04202W 0512 F410 4658N04000W 0520 4658N03000W MS59 266/112 KT ECMOM QXT AME 050512 L67A ,
2021-08-05T05:40:16Z,2021-08-05T05:12:00Z,,,,,,,DLH415,46.6833,-51.85,41000,,,,,,,,,,,,,,,,,,,,,,,,,,,-58,275,75,,AIREP,ARP DLH415 4641N05151W 0512 F410 4700N05000W 0521 4700N04000W MS58 275/75 KT DAIXQ DDL YYT 050512 J40A ,
2021-08-05T05:16:34Z,2021-08-05T05:12:00Z,,,,,,,FWI59P,46.4667,-26.3667,40000,,,,,,,,,,,,,,,,,,,,,,,,,,,-59,276,106,,AIREP,ARP FWI59P 4628N 02622W 0512 F400 M59 276/106 4700N 02000W 0540 4700N 01500W KT FHPUJ QXT EUA 050512 J82A,
2021-08-05T05:40:21Z,2021-08-05T05:12:00Z,,,,,,,THY82M,46.1,-56.9167,35000,,,,,,,,,,,,,,,,,,,,,,,,,,,-45,270,71,,AIREP,ARP THY82M 4606N05655W 0512 F350 PORTI 0536 4700N05000W MS45 270/71 KT TCJOB QXS YJT 050512 J25A ,
2021-08-05T05:40:21Z,2021-08-05T05:12:00Z,,,,,,,THY82M,46.0833,-57.05,35000,,,,,,,,,,,,,,,,,,,,,,,,,,,-45,268,73,,AIREP,ARP THY82M 4605N05703W 0512 F350 PORTI 0536 4700N05000W MS45 268/73 KT TCJOB QXS YJT 050512 J21A ,
2021-08-05T05:40:16Z,2021-08-05T05:12:00Z,,,,,,,AAL208,45.9167,-51.75,39000,,,,,,,,,,,,,,,,,,,,,,,,,,,-54,276,75,,AIREP,ARP AAL208 4555N05145W 0512 F390 4600N05000W 0520 4600N04000W MS54 276/75 KT N817AN DDL YYT 050512 L74A ,
2021-08-05T05:40:16Z,2021-08-05T05:12:00Z,,,,,,,BAW34N,44.95,-47.25,41000,,,,,,,,,,,,,,,,,,,,,,,,,,,-59,264,51,,AIREP,ARP BAW34N 4457N04715W 0512 F410 4700N04000W 0548 4800N03000W MS59 264/51 KT GZBKR DDL YYT 050512 L27A ,
2021-08-05T06:06:14Z,2021-08-05T05:12:00Z,,,,,,,UAL842,-8.4,-167.6,38000,,,,,,,,,,,,,,,,,,,,,,,,,,,-51,254,1,,AIREP,ARP UAL842 0824S 16736W 0512 F380 M51 254/01,
2021-08-05T05:40:15Z,2021-08-05T05:11:00Z,,,,,,,UAL912,62.5667,-52.5,37000,,,,,,,,,,,,,,,,,,,,,,,,,,,-55,304,51,,AIREP,ARP UAL912 6234N05230W 0511 F370 6259N04959W 0520 6359N04000W MS55 304/51 KT N12109 DDL IG1 050511 F70A ,
